Artist Name,Track Name,Popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Briston Maroney,It's Still Cool If You Don't,56.0,0.597,0.655,-6.188,1,0.0299,0.00473,5.15e-05,0.607,0.36,121.06,237413.0,4,1
Transatlantic,Heart Like a Whirlwind,35.0,0.39299999999999996,0.895,-6.187,1,0.0524,0.0041600000000000005,1.13e-06,0.71,0.281,131.256,311267.0,4,8
Fleece,Do U Mind? (Leave the Light On),55.0,0.625,0.358,-8.545,0,0.0279,0.309,0.0171,0.11,0.23800000000000002,84.609,222929.0,4,6
Paul Simon,Father and Daughter,54.0,0.775,0.56,-7.085,1,0.0314,0.195,0.000863,0.183,0.8109999999999999,106.00299999999999,251187.0,4,10
Arca,Mequetrefe,49.0,0.674,0.823,-8.654,1,0.20199999999999999,0.0199,1.25e-05,0.6659999999999999,0.6729999999999999,94.118,140742.0,4,6
Attila,Clarity,57.0,0.45,0.993,-2.2159999999999997,1,0.292,3.45e-05,0.0308,0.451,0.217,160.029,211875.0,4,8
Maudits,Verloren Strijd,22.0,0.18899999999999997,0.872,-4.918,1,0.0528,3.16e-05,0.9,0.125,0.122,109.95299999999999,315856.0,4,8
Laura Marling,Strange Girl,54.0,0.682,0.74,-9.886000000000001,1,0.0445,0.28600000000000003,2.13e-06,0.0812,0.904,98.999,201893.0,4,1
Boston,More Than a Feeling,79.0,0.377,0.682,-8.039,1,0.0299,0.0008939999999999999,0.00217,0.0504,0.28800000000000003,108.736,285133.0,4,10
Dan Mangan,Fool For Waiting,42.0,0.325,0.342,-8.86,1,0.0358,0.748,6.63e-05,0.10099999999999999,0.264,92.08,243193.0,4,9
Hermie,I Will Wait For You,40.0,0.44,0.114,-18.43,0,0.037000000000000005,0.953,0.8490000000000001,0.11900000000000001,0.14400000000000002,92.895,2.2809,4,7
Kelsea Ballerini,Peter Pan,64.0,0.514,0.659,-6.142,1,0.0309,0.0284,,0.266,0.46299999999999997,76.483,3.3339999999999996,4,4
Charli XCX,pink diamond,5.0,0.675,0.787,-2.468,0,0.33399999999999996,0.0693,,0.0494,0.647,140.959,124067.0,4,6
P!nk,Just Give Me a Reason (feat. Nate Ruess),82.0,0.778,0.547,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,242733.0,4,9
Gwendolyn Brooks,"Beverly Hills, Chicago",10.0,0.5870000000000001,0.0595,-26.964000000000002,1,0.73,0.857,,0.128,0.376,172.18,136867.0,3,5
West Thebarton,Moving Out,31.0,0.489,0.925,-4.678999999999999,1,0.0644,7.37e-05,0.00543,0.34700000000000003,0.6509999999999999,169.832,172387.0,4,10
Porridge Radio,Strong Enough,29.0,0.405,0.715,-8.197000000000001,1,0.0374,0.541,0.223,0.0819,0.11599999999999999,132.407,191267.0,4,6
Arrested Youth,The Kid I Used to Know,63.0,0.639,0.7759999999999999,-4.61,1,0.0829,0.0731,1.97e-06,0.18,0.267,160.101,145801.0,4,10
Eyal Golan,◊®◊õ◊ë◊™ ◊î◊®◊ô◊ù,43.0,0.643,0.37799999999999995,-9.741,0,0.0301,0.792,,0.129,0.484,126.052,170000.0,4,9
Trapdoor,Valh√∂ll,33.0,0.52,0.7609999999999999,-6.872999999999999,0,0.0304,0.000596,0.306,0.17800000000000002,0.276,118.90799999999999,358000.0,4,10
Yung Mal,Wassup With Me (feat. G Herbo),32.0,0.841,0.843,-8.777000000000001,0,0.374,0.0586,,0.102,0.652,89.99600000000001,202206.0,4,5
The Warning,Survive,42.0,0.628,0.795,-6.941,0,0.0282,0.00406,1.36e-05,0.132,0.731,134.999,308387.0,4,10
Nicki Minaj,Seeing Green (with Drake & Lil Wayne),80.0,0.573,0.867,-2.8760000000000003,0,0.168,0.0853,,0.38,0.231,74.861,339506.0,4,9
Sleater-Kinney,A New Wave,36.0,0.32,0.932,-4.85,1,0.0992,0.0024,0.0145,0.508,0.607,173.83,218533.0,4,1
Skegss,Fantasising,47.0,0.17600000000000002,0.9620000000000001,-3.139,1,0.10300000000000001,1.66e-05,0.522,0.321,0.425,153.951,206733.0,4,10
Kinneret,No Wind Resistance!,63.0,0.6920000000000001,0.494,-12.232000000000001,0,0.0581,0.23399999999999999,0.004529999999999999,0.122,0.469,139.874,198924.0,4,9
Post Malone,Circles,88.0,0.695,0.762,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,215280.0,4,9
No Vacation,Yam Yam,64.0,0.445,0.591,-9.004,0,0.0316,0.319,0.7659999999999999,0.107,0.0774,137.864,216038.0,4,6
Little Feat,The Weight,30.0,0.33399999999999996,0.884,-4.923,1,0.0399,0.135,3.71e-06,0.126,0.552,163.04,318320.0,4,10
Conquer Divide,Messy,45.0,0.406,0.804,-6.341,0,0.0504,0.0054600000000000004,5.25e-05,0.473,0.48,155.023,216000.0,4,8
Lucky Peterson,Funky Broadway,16.0,0.584,0.635,-9.222999999999999,1,0.127,0.21899999999999997,0.00227,0.35100000000000003,0.915,91.12100000000001,281013.0,4,2
◊ò◊ú ◊ê◊ï◊®◊ü,◊©◊ë◊™,13.0,0.598,0.772,-9.139,1,0.0339,0.00297,0.015,0.924,0.7070000000000001,126.01899999999999,306902.0,3,9
Beggars & Thieves,Your Love Is in Vain,21.0,0.4,0.456,-11.607000000000001,1,0.0338,0.10400000000000001,2.73e-06,0.0981,0.273,117.62299999999999,308973.0,4,10
After The Burial,Collapse,50.0,0.373,0.97,-4.905,1,0.18100000000000002,2.02e-05,0.6679999999999999,0.446,0.27699999999999997,153.786,252469.0,4,8
The 1975,Somebody Else,73.0,0.618,0.7929999999999999,-5.711,1,0.0601,0.204,0.0154,0.126,0.45899999999999996,101.015,347526.0,4,9
Jake Bugg,Lost,62.0,0.723,0.8959999999999999,-2.512,1,0.0435,0.0598,7.759999999999999e-05,0.0689,0.938,124.01299999999999,208402.0,4,9
"Majestic, Boney M.",Rasputin,89.0,0.758,0.9129999999999999,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.6579999999999999,128.04,3.1035,4,9
Hannah Jadagu,Sundown,32.0,0.55,0.716,-5.084,1,0.0397,0.299,0.0396,0.141,0.20199999999999999,110.027,216367.0,4,9
whenyoung,Given Up,31.0,0.506,0.8320000000000001,-3.9130000000000003,1,0.0596,0.0015400000000000001,2.15e-05,0.087,0.32,140.903,195587.0,4,1
Shordie Shordie,Good Evening,54.0,0.6990000000000001,0.6659999999999999,-7.882999999999999,0,0.282,0.0229,,0.127,0.433,99.88799999999999,137640.0,4,5
Liquid Liquid,Cavern,45.0,0.682,0.78,-9.948,1,0.0538,0.0114,0.735,0.0862,0.317,115.564,319760.0,4,1
Long John Hunter,Crazy Love,30.0,0.47,0.401,-12.475999999999999,1,0.0355,0.297,0.00594,0.174,0.40700000000000003,188.037,341933.0,3,2
C. Ramchandra,"Subhaschandra Ke Naam Se, Pt. 1",1.0,0.611,0.402,-11.807,1,0.32799999999999996,0.9359999999999999,,0.149,0.444,103.809,2.639333333,4,3
Harmony Byrne,Sweeter Than Sugar,25.0,0.501,0.818,-4.631,1,0.0317,0.00203,0.0009570000000000001,0.0877,0.33799999999999997,92.01,221880.0,4,6
Cake,The Distance,64.0,0.46299999999999997,0.7490000000000001,-8.118,0,0.0891,0.00796,0.0021899999999999997,0.0558,0.888,183.048,179653.0,4,6
The Pretty Reckless,Make Me Wanna Die - Acoustic Version,37.0,0.5820000000000001,0.33799999999999997,-6.416,0,0.0369,0.665,4.01e-05,0.107,0.298,97.785,213880.0,4,10
Handbook,Eyes - Edit,21.0,0.5670000000000001,0.461,-7.124,1,0.0459,0.00107,0.136,0.4,0.184,83.021,2.9397666669999998,4,0
The Vaselines,Son Of A Gun,47.0,0.531,0.943,-6.025,1,0.0489,0.5,0.23199999999999998,0.932,0.778,144.746,225760.0,4,6
Stellar,Ashes,76.0,0.7120000000000001,0.568,-7.864,0,0.0546,0.0947,,0.16899999999999998,0.46,130.019,166356.0,4,9
The Detroit Cobras,Cha Cha Twist,43.0,0.537,0.823,-5.874,1,0.0322,0.00784,2.19e-06,0.122,0.759,132.241,151827.0,4,6
Prasanna,Bowling For Peace,26.0,0.349,0.44299999999999995,-15.045,1,0.0328,0.9640000000000001,0.925,0.0872,0.657,135.03,426413.0,4,6
Vantage,Right on Time,42.0,0.8340000000000001,0.856,-3.3089999999999997,0,0.20600000000000002,0.00118,0.0494,0.389,0.772,125.984,209529.0,4,6
Ministry,Alert Level (Quarantined Mix),44.0,0.547,0.9490000000000001,-6.244,1,0.0546,0.00037999999999999997,0.177,0.10099999999999999,0.16899999999999998,119.991,366427.0,4,8
Parker McCollum,Hold Me Back,2.0,0.737,0.409,-10.917,1,0.026000000000000002,0.18,0.004229999999999999,0.128,0.405,106.965,183653.0,4,1
Jimi Hendrix,All Along the Watchtower,78.0,0.43799999999999994,0.805,-6.237,1,0.0624,0.00255,5.6899999999999994e-05,0.0842,0.564,113.25299999999999,240800.0,4,6
"Lata Mangeshkar, S. P. Balasubrahmanyam",Mujhse Juda Hokar,45.0,0.5529999999999999,0.38,-18.311,0,0.0397,0.446,2.8699999999999996e-05,0.307,0.861,161.161,6.036216667000001,4,3
Berry Sakharof,◊®◊ê◊ô ◊ê◊ô◊ñ◊î ◊§◊ú◊ê,39.0,0.48700000000000004,0.738,-6.066,0,0.0369,0.0301,1.98e-05,0.0455,0.6940000000000001,158.059,278107.0,4,10
Benaia Barabi,◊õ◊û◊î ◊®◊ß◊ì◊†◊ï,45.0,0.419,0.33899999999999997,-7.694,0,0.0366,0.784,1.56e-06,0.16,0.37799999999999995,90.566,181390.0,3,9
FCG Heem,Need Dat Crack,,0.494,0.506,-8.298,0,0.39799999999999996,0.373,,0.105,0.5329999999999999,90.175,223977.0,4,5
Kate Tempest,The Beigeness,37.0,0.887,0.855,-6.21,1,0.18600000000000003,0.146,3.66e-05,0.109,0.67,116.98200000000001,188777.0,4,6
Jacob Simon Band,Perdido,44.0,0.5710000000000001,0.41,-11.427999999999999,1,0.0413,0.716,0.755,0.0832,0.499,81.218,3.381733333,4,7
Psychic Ills,I Don't Mind,41.0,0.191,0.376,-9.946,1,0.0341,0.47,0.775,0.10400000000000001,0.19399999999999998,159.53,280720.0,3,6
Fuel,Hemorrhage (In My Hands),48.0,0.313,0.831,-3.8939999999999997,1,0.0404,0.000127,0.000341,0.24,0.332,152.034,236867.0,4,9
BOYTOY,NY Rip Off,25.0,0.7090000000000001,0.7829999999999999,-7.0729999999999995,0,0.0334,0.0533,0.00162,0.11,0.899,128.031,204406.0,4,6
Mike Shinoda,Happy Endings (feat. iann dior and UPSAHL),67.0,0.652,0.8759999999999999,-3.323,1,0.0359,0.0307,,0.449,0.695,126.007,212513.0,4,10
Quaker City Night Hawks,Good Evening,42.0,0.527,0.606,-6.7989999999999995,1,0.0305,0.0134,0.00029,0.418,0.267,105.509,279107.0,4,10
Yan Wagner,Fais comme si,33.0,0.75,0.6809999999999999,-6.906000000000001,1,0.0401,0.011000000000000001,0.5489999999999999,0.0684,0.9670000000000001,125.005,201080.0,4,6
SK√ÅLD,R√∫n,54.0,0.555,0.42200000000000004,-11.540999999999999,0,0.0372,0.405,0.0569,0.135,0.35,170.115,160400.0,4,8
Carla Geneve,Greg's Discount Chemist,37.0,0.696,0.598,-5.412999999999999,1,0.0301,0.0146,0.000517,0.10400000000000001,0.515,132.941,209661.0,4,6
Muse,Stockholm Syndrome,60.0,0.434,0.977,-4.845,1,0.0786,0.00187,0.166,0.34700000000000003,0.0939,128.22299999999998,297000.0,4,10
Razorlight,America,67.0,0.447,0.568,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.93299999999999,249760.0,4,6
Egypt Central,Let Me Out,49.0,0.434,0.955,-2.637,0,0.0719,0.000127,1.09e-05,0.0572,0.336,89.113,212900.0,4,10
Civil Twilight,Letters From The Sky,49.0,0.342,0.7,-5.955,1,0.0449,0.561,0.00121,0.0994,0.11800000000000001,150.04,275040.0,4,10
Ten Years After,Hear Me Calling - Mono,21.0,0.413,0.705,-9.565,1,0.0356,0.0446,0.00325,0.0951,0.5710000000000001,128.54,348240.0,4,2
Bon Jovi,I'll Be There For You,68.0,0.43700000000000006,0.727,-5.432,1,0.0293,0.0532,,0.10300000000000001,0.233,73.029,5.77645,4,10
Amir Ve Ben,◊™◊ú ◊ê◊ë◊ô◊ë ◊ñ◊î ◊ê◊†◊ô ◊ï◊ê◊™,50.0,0.847,0.608,-4.925,1,0.0645,0.511,,0.0862,0.7070000000000001,104.993,221235.0,4,9
TEMPOREX,U Open Up a Window,41.0,0.604,0.609,-7.104,1,0.0327,0.0219,0.0178,0.342,0.35100000000000003,143.579,191664.0,4,6
"Antônio Carlos Jobim, Sharon Isbin",Jobim: Road to the Sun,48.0,0.35600000000000004,0.0145,-31.366,1,0.0526,0.991,0.922,0.0945,0.196,78.685,2.5333333330000003,3,7
The Orphan The Poet,The Moxie,45.0,0.6729999999999999,0.782,-5.456,1,0.0817,0.0016600000000000002,1.85e-05,0.341,0.883,135.082,163333.0,4,10
Linkin Park,Guilty All the Same (feat. Rakim),59.0,0.5660000000000001,0.9690000000000001,-3.3689999999999998,0,0.046,0.0287,0.000442,0.281,0.6409999999999999,100.012,355120.0,4,10
Nitty Gritty Dirt Band,Fishin' in the Dark,60.0,0.7709999999999999,0.28300000000000003,-16.326,1,0.0444,0.198,,0.0888,0.9059999999999999,77.756,3.3797833330000002,4,4
"The Kid LAROI, Polo G, Stunna Gambino",NOT SOBER (feat. Polo G & Stunna Gambino),83.0,0.6709999999999999,0.639,-6.852,0,0.134,0.0928,,0.0941,0.385,119.82,3.6,5,9
Andromida,Supernova,39.0,0.42700000000000005,0.992,-2.642,1,0.10099999999999999,1.63e-05,0.9440000000000001,0.10800000000000001,0.267,143.05200000000002,273566.0,4,8
Matthewdavid,La Tierra de la Culebra,37.0,0.20800000000000002,0.433,-12.395999999999999,1,0.0498,0.991,0.94,0.172,0.278,82.92,124000.0,4,6
Le Shiv,When The Kids Grow Up,31.0,0.40399999999999997,0.514,-6.849,1,0.031,0.00137,0.0017699999999999999,0.252,0.163,120.2,219998.0,4,6
Muddy Waters,Got My Mojo Working,49.0,0.519,0.779,-9.158999999999999,1,0.0648,0.573,8.13e-05,0.28600000000000003,0.888,113.48700000000001,173040.0,4,2
Yemi Alade,Boyz,46.0,0.8,0.841,-3.7710000000000004,0,0.073,0.355,0.0006940000000000001,0.0784,0.711,100.0,214000.0,4,9
The Wrecks,I Want My Life Back Now,43.0,0.523,0.9179999999999999,-5.535,1,0.0879,0.0037,,0.161,0.245,109.98700000000001,188707.0,4,10
Danielle Bradbery,Slow Burn - Yours Truly: 2018,44.0,0.425,0.314,-9.072000000000001,1,0.0312,0.924,0.0124,0.129,0.311,73.69,3.49645,4,0
T. Rex,Jeepster,49.0,0.39399999999999996,0.863,-6.239,1,0.10099999999999999,0.0157,0.0116,0.0609,0.907,193.55200000000002,247773.0,4,10
The Suitcase Junket,On Our Own,43.0,0.509,0.504,-6.789,1,0.0267,0.35100000000000003,0.15,0.31,0.327,104.755,161320.0,4,10
TWIN XL,Slow Heart,49.0,0.583,0.8809999999999999,-4.099,0,0.0904,0.00134,3.4899999999999995e-05,0.341,0.813,140.09,190487.0,4,9
A Perfect Circle,The Doomed,54.0,0.36700000000000005,0.903,-5.956,0,0.175,0.0477,0.00124,0.235,0.239,106.329,281781.0,3,10
Lynyrd Skynyrd,I Know A Little,51.0,0.384,0.575,-11.808,1,0.0635,0.0818,0.00387,0.161,0.775,196.495,207973.0,4,10
Mazen,Dork,31.0,0.858,0.561,-8.628,0,0.145,0.135,,0.37200000000000005,0.41100000000000003,125.016,207915.0,4,9
Rostam,These Kids We Knew,46.0,0.675,0.649,-8.937000000000001,1,0.0562,0.33399999999999996,0.0655,0.11,0.496,148.0,148267.0,4,1
Diamanda Gal√°s,Do You Take This Man?,34.0,0.632,0.8,-10.833,0,0.0361,0.0067599999999999995,0.00773,0.14800000000000002,0.767,131.371,369400.0,4,10
patchymate,babyur2nice,,0.74,0.6459999999999999,-5.837999999999999,0,0.375,0.0766,1.15e-05,0.386,0.7759999999999999,127.896,120000.0,4,6
Yuval Dayan,◊™◊†◊í◊ü,29.0,0.667,0.6940000000000001,-7.44,0,0.0265,0.168,,0.149,0.41700000000000004,125.023,198693.0,4,9
Against The Current,weapon,64.0,0.402,0.924,-4.0889999999999995,0,0.156,0.00021,,0.237,0.44299999999999995,180.075,197209.0,4,10
The Undertones,Teenage Kicks,61.0,0.415,0.782,-6.745,1,0.0461,0.0011,,0.14,0.564,135.029,148480.0,4,6
Defamed,Wounds,34.0,0.27,0.9570000000000001,-3.8480000000000003,1,0.145,0.000525,0.706,0.389,0.45399999999999996,92.99,216913.0,5,8
REO Speedwagon,Take It On the Run,68.0,0.371,0.758,-5.678999999999999,1,0.036000000000000004,0.0958,,0.11599999999999999,0.452,77.81,239680.0,4,10
grandson,War,54.0,0.369,0.835,-4.462,0,0.0777,0.000105,0.0523,0.253,0.525,160.156,211500.0,4,10
"Bruno Mars, Anderson .Paak, Silk Sonic",Skate,77.0,0.7190000000000001,0.631,-7.779,1,0.0312,0.0384,,0.109,0.7609999999999999,111.98200000000001,3.38538333,4,9
Claud,Gold,6.0,0.74,0.121,-21.824,1,0.0565,0.996,0.9390000000000001,0.139,0.917,81.616,97600.0,4,6
Kutiman,Sakla Beni,23.0,0.456,0.513,-11.220999999999998,0,0.0277,0.00447,0.0273,0.114,0.7709999999999999,153.995,280603.0,3,1
Tyler Leads,Hellhounds,27.0,0.293,0.978,-4.882,1,0.087,5.5100000000000004e-05,0.00604,0.518,0.514,141.714,174378.0,4,8
Nulbarich,Be Alright feat. Mummy-D,32.0,0.6729999999999999,0.5379999999999999,-8.64,1,0.36,0.486,3.13e-06,0.10099999999999999,0.455,179.987,220400.0,4,9
Flat Duo Jets,Frog Went a Courtin',32.0,0.18899999999999997,0.997,-8.196,1,0.11900000000000001,0.193,0.0472,0.193,0.084,186.33700000000002,138413.0,4,2
MARINA,Man's World,29.0,0.5,0.499,-8.068999999999999,0,0.0485,0.285,,0.105,0.292,126.059,239830.0,3,6
We Were Sharks,New Low,,0.493,0.968,-3.615,1,0.0974,8.56e-05,3.65e-05,0.32299999999999995,0.5920000000000001,119.641,164927.0,4,10
Billie Marten,Human Replacement,28.0,0.5329999999999999,0.6629999999999999,-8.301,0,0.0341,0.237,0.0814,0.0709,0.7020000000000001,175.92700000000002,185627.0,4,1
Starcastle,Lady of the Lake,26.0,0.359,0.6990000000000001,-11.195,1,0.0402,0.0064,0.222,0.11699999999999999,0.514,148.092,626933.0,4,10
Doja Cat,Kiss Me More (feat. SZA),98.0,0.762,0.701,-3.5410000000000004,1,0.0286,0.235,0.00015800000000000002,0.12300000000000001,0.742,110.96799999999999,208867.0,4,5
Courtney Marie Andrews,It Must Be Someone Else‚Äôs Fault,45.0,0.563,0.535,-7.922000000000001,1,0.0296,0.509,2.35e-06,0.0838,0.391,94.574,198173.0,4,1
Lynch Mob,Wicked Sensation,46.0,0.5589999999999999,0.875,-7.575,0,0.0339,0.000157,5.21e-05,0.0609,0.425,98.15899999999999,281840.0,4,8
Eden Ben Zaken,◊™◊ê◊û◊ô◊ü ◊ú◊ô,29.0,0.49200000000000005,0.727,-4.736000000000001,0,0.0344,0.28600000000000003,,0.166,0.371,145.97799999999998,267747.0,4,9
Joey Gilmore,Blues All Over You,11.0,0.723,0.595,-7.407,0,0.03,0.161,0.000273,0.18100000000000002,0.892,122.477,221587.0,4,2
Mohammed Rafi,Khush Rahe Tu Sada,12.0,0.426,0.426,-10.955,0,0.0545,0.455,,0.256,0.506,115.618,3.680216667,4,3
Tropidelic,Sleepers (with RDGLDGRN),39.0,0.61,0.6829999999999999,-6.167999999999999,1,0.0998,0.23800000000000002,,0.151,0.379,140.055,223027.0,4,10
Gorillaz,She's My Collar (feat. Kali Uchis),70.0,0.726,0.815,-5.886,1,0.0313,0.00799,0.081,0.11199999999999999,0.462,140.158,209560.0,4,9
Fox Stevenson,Dreamland,56.0,0.413,0.879,-4.934,1,0.0747,0.000132,,0.384,0.59,167.94,241159.0,4,10
New Found Glory,My Friends Over You,66.0,0.40399999999999997,0.98,-4.038,1,0.107,0.000193,,0.0742,0.433,177.793,220200.0,4,10
Favourite People,Shell Island,41.0,0.522,0.8170000000000001,-9.068999999999999,1,0.0668,0.11800000000000001,0.888,0.135,0.6779999999999999,170.97,203680.0,4,6
Wiley,Step 2001 - Instrumental,12.0,0.903,0.8690000000000001,-10.167,0,0.125,0.0978,0.000749,0.258,0.8959999999999999,139.982,205714.0,4,5
La Rata Bluesera,Blues de la Transici√≥n,24.0,0.41200000000000003,0.379,-12.424000000000001,0,0.0603,0.327,0.000336,0.6920000000000001,0.248,102.96,212815.0,4,2
The National Parks,Wind & Anchor,50.0,0.44,0.324,-9.468,1,0.0307,0.777,1.41e-06,0.0621,0.32799999999999996,79.382,3.14155,4,0
Suffer Like G Did,Beow,29.0,0.442,0.61,-9.986,0,0.0581,0.0392,0.88,0.17300000000000001,0.413,140.43,208893.0,4,10
Major Murphy,Attention,43.0,0.5329999999999999,0.8759999999999999,-5.452000000000001,1,0.0311,0.000754,0.17800000000000002,0.0823,0.606,101.01100000000001,177326.0,4,6
The War and Treaty,Set My Soul on Fire,44.0,0.507,0.32799999999999996,-10.767000000000001,0,0.0382,0.484,,0.128,0.299,122.416,299680.0,4,2
John Mayer,Daughters,67.0,0.674,0.413,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.89299999999999,3.96511667,3,0
Nascent,Bottom Dollar,26.0,0.654,0.78,-4.612,1,0.0676,0.0239,0.0523,0.239,0.626,148.149,184288.0,4,9
Marmozets,Captivate You,39.0,0.401,0.904,-5.297000000000001,0,0.098,0.00038500000000000003,1.63e-06,0.0643,0.251,153.422,240667.0,4,1
Petter Bergander Trio,One Night At Fasching,52.0,0.514,0.18600000000000003,-18.769000000000002,1,0.0342,0.885,0.765,0.099,0.414,114.744,4.3042166669999995,3,7
Metallica,The Day That Never Comes,63.0,0.33399999999999996,0.982,-2.293,0,0.0619,9.109999999999999e-05,0.149,0.106,0.501,126.883,476267.0,4,8
Î∞ïÌòúÏßÑ Park Hye Jin,CLOUDS,51.0,0.81,0.425,-14.68,0,0.0686,0.638,0.802,0.10400000000000001,0.542,104.95299999999999,196008.0,4,1
All That Remains,Madness,44.0,0.465,0.8740000000000001,-5.058,0,0.0523,5.8299999999999994e-05,,0.16,0.379,85.947,204427.0,4,10
POLICE CAR COLLECTIVE,ALLTHETIME,41.0,0.2,0.63,-5.678999999999999,1,0.0291,0.000713,0.0879,0.13699999999999998,0.145,42.956,425681.0,4,6
Gary Clark Jr.,Come Together,63.0,0.447,0.7879999999999999,-4.994,0,0.0464,0.00257,1.6800000000000002e-05,0.0744,0.505,80.04,193714.0,4,10
Krokus,Screaming in the Night,53.0,0.475,0.5760000000000001,-13.059000000000001,1,0.0312,0.0218,0.0221,0.391,0.524,96.37799999999999,397773.0,4,10
Slaves,One More Day Won‚Äôt Hurt,44.0,0.633,0.878,-5.985,1,0.11,0.0028699999999999997,0.00256,0.0631,0.7240000000000001,140.976,167000.0,4,10
Damien Burbank,Sarah Tonin,31.0,0.363,0.191,-19.055,0,0.0367,0.7440000000000001,,0.114,0.292,87.64,154511.0,4,6
Mc Rebecca,T√¥ Preocupada (Calma Amiga) (feat. Anitta),72.0,0.895,0.6709999999999999,-3.1260000000000003,1,0.13699999999999998,0.243,3.57e-06,0.0768,0.905,84.956,120000.0,4,9
The Surfaris,Wipe Out,45.0,0.461,0.955,-6.684,1,0.0489,0.111,0.532,0.9520000000000001,0.725,160.07299999999998,166092.0,4,6
Lata Mangeshkar,Mere Khwabon Mein,51.0,0.621,0.512,-11.074000000000002,0,0.0547,0.634,,0.0803,0.9259999999999999,114.802,4.274,4,3
Whitesnake,Still Of The Night,3.0,0.35700000000000004,0.853,-7.529,0,0.0492,0.00235,0.0013,0.158,0.294,100.15700000000001,397768.0,4,8
The Peterson Brothers,Lose a Good Thing,35.0,0.6409999999999999,0.6459999999999999,-5.987,1,0.0231,0.0166,0.662,0.127,0.313,94.007,329511.0,4,2
Fleetwood Mac,Go Your Own Way - 2004 Remaster,76.0,0.583,0.9470000000000001,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.8029999999999999,135.44799999999998,223613.0,4,10
Powderfinger,Waiting For The Sun,46.0,0.201,0.961,-5.234,1,0.0822,0.000525,0.294,0.32899999999999996,0.154,109.135,234400.0,4,10
Trivium,In Waves,60.0,0.47700000000000004,0.94,-3.435,1,0.10300000000000001,0.00021099999999999998,0.0518,0.34600000000000003,0.33799999999999997,76.517,302467.0,4,8
Bebe Rexha,Sacrifice,80.0,0.659,0.877,-5.0889999999999995,0,0.0288,0.0878,,0.094,0.47100000000000003,119.992,160871.0,4,9
Ed Sheeran,Shape of You,86.0,0.825,0.652,-3.1830000000000003,0,0.0802,0.581,,0.0931,0.9309999999999999,95.977,233713.0,4,9
Grizzly Bear,Two Weeks,69.0,0.537,0.7120000000000001,-5.597,1,0.0286,0.289,0.005679999999999999,0.08,0.7040000000000001,159.871,243160.0,4,6
Marcia Ball,The Party's Still Going On,21.0,0.5920000000000001,0.94,-4.265,1,0.0454,0.225,,0.276,0.9670000000000001,159.713,205280.0,4,2
Fenyan,Break Your Rules,29.0,0.6970000000000001,0.867,-8.685,0,0.0425,0.007390000000000001,0.381,0.396,0.478,121.99600000000001,259408.0,4,1
Jerry Reed,Amos Moses,45.0,0.75,0.711,-10.633,1,0.0641,0.526,0.000653,0.0282,0.961,105.63600000000001,2.329333333,4,4
The Police,Every Breath You Take - Remastered 2003,,0.82,0.452,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0714,0.737,117.40100000000001,253920.0,4,10
MOD SUN,Amnesia,58.0,0.457,0.804,-4.756,0,0.0362,0.000206,,0.19699999999999998,0.523,155.02200000000002,171033.0,4,9
The Killers,The World We Live In,51.0,0.597,0.852,-6.89,1,0.0248,0.0265,0.00425,0.266,0.5589999999999999,105.99600000000001,278493.0,4,10
Bombay Bicycle Club,Shuffle,61.0,0.627,0.9590000000000001,-4.744,1,0.0298,0.316,0.00576,0.11199999999999999,0.397,109.98100000000001,235293.0,4,6
