Artist Name,Track Name,Popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Genre_name
Skegss,Fantasising,47.0,0.17600000000000002,0.962,-3.139,1,0.103,1.66e-05,0.522,0.321,0.425,153.951,206733.0,4,Rock
Kinneret,No Wind Resistance!,63.0,0.6920000000000001,0.494,-12.232,0,0.0581,0.234,0.004529999999999999,0.122,0.469,139.874,198924.0,4,Pop
Post Malone,Circles,88.0,0.695,0.762,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,215280.0,4,Pop
No Vacation,Yam Yam,64.0,0.445,0.591,-9.004,0,0.0316,0.319,0.7659999999999999,0.107,0.0774,137.864,216038.0,4,Indie
Little Feat,The Weight,30.0,0.334,0.884,-4.923,1,0.0399,0.135,3.71e-06,0.126,0.552,163.04,318320.0,4,Rock
Conquer Divide,Messy,45.0,0.406,0.804,-6.341,0,0.0504,0.00546,5.25e-05,0.473,0.48,155.023,216000.0,4,Metal
Lucky Peterson,Funky Broadway,16.0,0.584,0.635,-9.223,1,0.127,0.219,0.00227,0.35100000000000003,0.915,91.121,281013.0,4,Blues
◊ò◊ú ◊ê◊ï◊®◊ü,◊©◊ë◊™,13.0,0.598,0.772,-9.139,1,0.0339,0.00297,0.015,0.924,0.7070000000000001,126.019,306902.0,3,Pop
Beggars & Thieves,Your Love Is in Vain,21.0,0.4,0.456,-11.607,1,0.0338,0.104,2.73e-06,0.0981,0.273,117.623,308973.0,4,Rock
After The Burial,Collapse,50.0,0.373,0.97,-4.905,1,0.181,2.02e-05,0.6679999999999999,0.446,0.277,153.786,252469.0,4,Metal
The 1975,Somebody Else,73.0,0.618,0.7929999999999999,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,347526.0,4,Pop
Jake Bugg,Lost,62.0,0.723,0.8959999999999999,-2.512,1,0.0435,0.0598,7.759999999999999e-05,0.0689,0.938,124.013,208402.0,4,Pop
"Majestic, Boney M.",Rasputin,89.0,0.758,0.913,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.6579999999999999,128.04,3.1035,4,Pop
Hannah Jadagu,Sundown,32.0,0.55,0.716,-5.084,1,0.0397,0.299,0.0396,0.141,0.202,110.027,216367.0,4,Pop
whenyoung,Given Up,31.0,0.506,0.8320000000000001,-3.913,1,0.0596,0.00154,2.15e-05,0.087,0.32,140.903,195587.0,4,Alt
Shordie Shordie,Good Evening,54.0,0.6990000000000001,0.6659999999999999,-7.882999999999999,0,0.282,0.0229,,0.127,0.433,99.888,137640.0,4,HipHop
Liquid Liquid,Cavern,45.0,0.682,0.78,-9.948,1,0.0538,0.0114,0.735,0.0862,0.317,115.564,319760.0,4,Alt
Long John Hunter,Crazy Love,30.0,0.47,0.401,-12.476,1,0.0355,0.297,0.00594,0.174,0.407,188.037,341933.0,3,Blues
C. Ramchandra,"Subhaschandra Ke Naam Se, Pt. 1",1.0,0.611,0.402,-11.807,1,0.328,0.936,,0.149,0.444,103.809,2.639333333,4,Bollywood
Harmony Byrne,Sweeter Than Sugar,25.0,0.501,0.818,-4.631,1,0.0317,0.00203,0.000957,0.0877,0.338,92.01,221880.0,4,Indie
Cake,The Distance,64.0,0.463,0.7490000000000001,-8.118,0,0.0891,0.00796,0.00219,0.0558,0.888,183.048,179653.0,4,Indie
The Pretty Reckless,Make Me Wanna Die - Acoustic Version,37.0,0.5820000000000001,0.338,-6.416,0,0.0369,0.665,4.01e-05,0.107,0.298,97.785,213880.0,4,Rock
Handbook,Eyes - Edit,21.0,0.5670000000000001,0.461,-7.124,1,0.0459,0.00107,0.136,0.4,0.184,83.021,2.939766667,4,AcousticFolk
The Vaselines,Son Of A Gun,47.0,0.531,0.943,-6.025,1,0.0489,0.5,0.232,0.932,0.778,144.746,225760.0,4,Indie
Stellar,Ashes,76.0,0.7120000000000001,0.568,-7.864,0,0.0546,0.0947,,0.16899999999999998,0.46,130.019,166356.0,4,Pop
The Detroit Cobras,Cha Cha Twist,43.0,0.537,0.823,-5.874,1,0.0322,0.00784,2.19e-06,0.122,0.759,132.241,151827.0,4,Indie
Prasanna,Bowling For Peace,26.0,0.349,0.443,-15.045,1,0.0328,0.964,0.925,0.0872,0.657,135.03,426413.0,4,Indie
Vantage,Right on Time,42.0,0.8340000000000001,0.856,-3.309,0,0.206,0.00118,0.0494,0.389,0.772,125.984,209529.0,4,Indie
Ministry,Alert Level (Quarantined Mix),44.0,0.547,0.949,-6.244,1,0.0546,0.00038,0.177,0.101,0.16899999999999998,119.991,366427.0,4,Metal
Parker McCollum,Hold Me Back,2.0,0.737,0.409,-10.917,1,0.026,0.18,0.004229999999999999,0.128,0.405,106.965,183653.0,4,Alt
Jimi Hendrix,All Along the Watchtower,78.0,0.438,0.805,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800.0,4,Indie
"Lata Mangeshkar, S. P. Balasubrahmanyam",Mujhse Juda Hokar,45.0,0.5529999999999999,0.38,-18.311,0,0.0397,0.446,2.87e-05,0.307,0.861,161.161,6.036216667000001,4,Bollywood
Berry Sakharof,◊®◊ê◊ô ◊ê◊ô◊ñ◊î ◊§◊ú◊ê,39.0,0.487,0.738,-6.066,0,0.0369,0.0301,1.98e-05,0.0455,0.6940000000000001,158.059,278107.0,4,Rock
Benaia Barabi,◊õ◊û◊î ◊®◊ß◊ì◊†◊ï,45.0,0.419,0.339,-7.694,0,0.0366,0.784,1.56e-06,0.16,0.378,90.566,181390.0,3,Pop
FCG Heem,Need Dat Crack,,0.494,0.506,-8.298,0,0.398,0.373,,0.105,0.5329999999999999,90.175,223977.0,4,HipHop
Kate Tempest,The Beigeness,37.0,0.887,0.855,-6.21,1,0.18600000000000005,0.146,3.66e-05,0.109,0.67,116.982,188777.0,4,Indie
Jacob Simon Band,Perdido,44.0,0.5710000000000001,0.41,-11.428,1,0.0413,0.716,0.755,0.0832,0.499,81.218,3.381733333,4,Instrumental
Psychic Ills,I Don't Mind,41.0,0.191,0.376,-9.946,1,0.0341,0.47,0.775,0.104,0.194,159.53,280720.0,3,Indie
Fuel,Hemorrhage (In My Hands),48.0,0.313,0.831,-3.894,1,0.0404,0.000127,0.000341,0.24,0.332,152.034,236867.0,4,Pop
BOYTOY,NY Rip Off,25.0,0.7090000000000001,0.7829999999999999,-7.073,0,0.0334,0.0533,0.00162,0.11,0.899,128.031,204406.0,4,Indie
Mike Shinoda,Happy Endings (feat. iann dior and UPSAHL),67.0,0.652,0.8759999999999999,-3.323,1,0.0359,0.0307,,0.449,0.695,126.007,212513.0,4,Rock
Quaker City Night Hawks,Good Evening,42.0,0.527,0.606,-6.799,1,0.0305,0.0134,0.00029,0.418,0.267,105.509,279107.0,4,Rock
Yan Wagner,Fais comme si,33.0,0.75,0.6809999999999999,-6.9060000000000015,1,0.0401,0.011,0.5489999999999999,0.0684,0.967,125.005,201080.0,4,Indie
SK√ÅLD,R√∫n,54.0,0.555,0.422,-11.541,0,0.0372,0.405,0.0569,0.135,0.35,170.115,160400.0,4,Metal
Carla Geneve,Greg's Discount Chemist,37.0,0.696,0.598,-5.4129999999999985,1,0.0301,0.0146,0.000517,0.104,0.515,132.941,209661.0,4,Indie
Muse,Stockholm Syndrome,60.0,0.434,0.977,-4.845,1,0.0786,0.00187,0.166,0.34700000000000003,0.0939,128.22299999999998,297000.0,4,Rock
Razorlight,America,67.0,0.447,0.568,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,249760.0,4,Indie
Egypt Central,Let Me Out,49.0,0.434,0.955,-2.637,0,0.0719,0.000127,1.09e-05,0.0572,0.336,89.113,212900.0,4,Rock
Civil Twilight,Letters From The Sky,49.0,0.342,0.7,-5.955,1,0.0449,0.561,0.00121,0.0994,0.118,150.04,275040.0,4,Rock
Ten Years After,Hear Me Calling - Mono,21.0,0.413,0.705,-9.565,1,0.0356,0.0446,0.00325,0.0951,0.5710000000000001,128.54,348240.0,4,Blues
Bon Jovi,I'll Be There For You,68.0,0.4370000000000001,0.727,-5.432,1,0.0293,0.0532,,0.103,0.233,73.029,5.77645,4,Rock
Amir Ve Ben,◊™◊ú ◊ê◊ë◊ô◊ë ◊ñ◊î ◊ê◊†◊ô ◊ï◊ê◊™,50.0,0.847,0.608,-4.925,1,0.0645,0.511,,0.0862,0.7070000000000001,104.993,221235.0,4,Pop
TEMPOREX,U Open Up a Window,41.0,0.604,0.609,-7.104,1,0.0327,0.0219,0.0178,0.342,0.35100000000000003,143.579,191664.0,4,Indie
"Antônio Carlos Jobim, Sharon Isbin",Jobim: Road to the Sun,48.0,0.35600000000000004,0.0145,-31.366,1,0.0526,0.991,0.922,0.0945,0.196,78.685,2.5333333330000003,3,Instrumental
The Orphan The Poet,The Moxie,45.0,0.6729999999999999,0.782,-5.456,1,0.0817,0.0016600000000000002,1.85e-05,0.341,0.883,135.082,163333.0,4,Rock
Linkin Park,Guilty All the Same (feat. Rakim),59.0,0.5660000000000001,0.969,-3.369,0,0.046,0.0287,0.000442,0.281,0.6409999999999999,100.012,355120.0,4,Rock
Nitty Gritty Dirt Band,Fishin' in the Dark,60.0,0.7709999999999999,0.28300000000000003,-16.326,1,0.0444,0.198,,0.0888,0.906,77.756,3.379783333,4,Country
"The Kid LAROI, Polo G, Stunna Gambino",NOT SOBER (feat. Polo G & Stunna Gambino),83.0,0.6709999999999999,0.639,-6.852,0,0.134,0.0928,,0.0941,0.385,119.82,3.6,5,Pop
Andromida,Supernova,39.0,0.4270000000000001,0.992,-2.642,1,0.101,1.63e-05,0.944,0.108,0.267,143.05200000000005,273566.0,4,Metal
Matthewdavid,La Tierra de la Culebra,37.0,0.208,0.433,-12.396,1,0.0498,0.991,0.94,0.172,0.278,82.92,124000.0,4,Indie
Le Shiv,When The Kids Grow Up,31.0,0.404,0.514,-6.849,1,0.031,0.00137,0.00177,0.252,0.163,120.2,219998.0,4,Indie
Muddy Waters,Got My Mojo Working,49.0,0.519,0.779,-9.159,1,0.0648,0.573,8.13e-05,0.28600000000000003,0.888,113.487,173040.0,4,Blues
Yemi Alade,Boyz,46.0,0.8,0.841,-3.771,0,0.073,0.355,0.0006940000000000001,0.0784,0.711,100.0,214000.0,4,Pop
The Wrecks,I Want My Life Back Now,43.0,0.523,0.918,-5.535,1,0.0879,0.0037,,0.161,0.245,109.987,188707.0,4,Rock
Danielle Bradbery,Slow Burn - Yours Truly: 2018,44.0,0.425,0.314,-9.072,1,0.0312,0.924,0.0124,0.129,0.311,73.69,3.49645,4,AcousticFolk
T. Rex,Jeepster,49.0,0.394,0.863,-6.239,1,0.101,0.0157,0.0116,0.0609,0.907,193.552,247773.0,4,Rock
The Suitcase Junket,On Our Own,43.0,0.509,0.504,-6.789,1,0.0267,0.35100000000000003,0.15,0.31,0.327,104.755,161320.0,4,Rock
TWIN XL,Slow Heart,49.0,0.583,0.8809999999999999,-4.099,0,0.0904,0.00134,3.4899999999999995e-05,0.341,0.813,140.09,190487.0,4,Pop
A Perfect Circle,The Doomed,54.0,0.3670000000000001,0.903,-5.956,0,0.175,0.0477,0.00124,0.235,0.239,106.329,281781.0,3,Rock
Lynyrd Skynyrd,I Know A Little,51.0,0.384,0.575,-11.808,1,0.0635,0.0818,0.00387,0.161,0.775,196.495,207973.0,4,Rock
Mazen,Dork,31.0,0.858,0.561,-8.628,0,0.145,0.135,,0.3720000000000001,0.411,125.016,207915.0,4,Pop
Rostam,These Kids We Knew,46.0,0.675,0.649,-8.937000000000003,1,0.0562,0.334,0.0655,0.11,0.496,148.0,148267.0,4,Alt
Diamanda Gal√°s,Do You Take This Man?,34.0,0.632,0.8,-10.833,0,0.0361,0.00676,0.00773,0.14800000000000002,0.767,131.371,369400.0,4,Rock
patchymate,babyur2nice,,0.74,0.6459999999999999,-5.837999999999999,0,0.375,0.0766,1.15e-05,0.386,0.7759999999999999,127.896,120000.0,4,Indie
Yuval Dayan,◊™◊†◊í◊ü,29.0,0.667,0.6940000000000001,-7.44,0,0.0265,0.168,,0.149,0.417,125.023,198693.0,4,Pop
Against The Current,weapon,64.0,0.402,0.924,-4.089,0,0.156,0.00021,,0.237,0.443,180.075,197209.0,4,Rock
The Undertones,Teenage Kicks,61.0,0.415,0.782,-6.745,1,0.0461,0.0011,,0.14,0.564,135.029,148480.0,4,Indie
Defamed,Wounds,34.0,0.27,0.957,-3.848,1,0.145,0.000525,0.706,0.389,0.454,92.99,216913.0,5,Metal
REO Speedwagon,Take It On the Run,68.0,0.371,0.758,-5.6789999999999985,1,0.036000000000000004,0.0958,,0.116,0.452,77.81,239680.0,4,Rock
grandson,War,54.0,0.369,0.835,-4.462,0,0.0777,0.000105,0.0523,0.253,0.525,160.156,211500.0,4,Rock
"Bruno Mars, Anderson .Paak, Silk Sonic",Skate,77.0,0.7190000000000001,0.631,-7.779,1,0.0312,0.0384,,0.109,0.7609999999999999,111.982,3.38538333,4,Pop
Claud,Gold,6.0,0.74,0.121,-21.824,1,0.0565,0.996,0.939,0.139,0.917,81.616,97600.0,4,Indie
Kutiman,Sakla Beni,23.0,0.456,0.513,-11.220999999999998,0,0.0277,0.00447,0.0273,0.114,0.7709999999999999,153.995,280603.0,3,Alt
Tyler Leads,Hellhounds,27.0,0.293,0.978,-4.882,1,0.087,5.51e-05,0.00604,0.518,0.514,141.714,174378.0,4,Metal
Nulbarich,Be Alright feat. Mummy-D,32.0,0.6729999999999999,0.5379999999999999,-8.64,1,0.36,0.486,3.13e-06,0.101,0.455,179.987,220400.0,4,Pop
Flat Duo Jets,Frog Went a Courtin',32.0,0.189,0.997,-8.196,1,0.119,0.193,0.0472,0.193,0.084,186.337,138413.0,4,Blues
MARINA,Man's World,29.0,0.5,0.499,-8.068999999999999,0,0.0485,0.285,,0.105,0.292,126.059,239830.0,3,Indie
We Were Sharks,New Low,,0.493,0.968,-3.615,1,0.0974,8.56e-05,3.65e-05,0.32299999999999995,0.5920000000000001,119.641,164927.0,4,Rock
Billie Marten,Human Replacement,28.0,0.5329999999999999,0.6629999999999999,-8.301,0,0.0341,0.237,0.0814,0.0709,0.7020000000000001,175.92700000000005,185627.0,4,Alt
Starcastle,Lady of the Lake,26.0,0.359,0.6990000000000001,-11.195,1,0.0402,0.0064,0.222,0.117,0.514,148.092,626933.0,4,Rock
Doja Cat,Kiss Me More (feat. SZA),98.0,0.762,0.701,-3.5410000000000004,1,0.0286,0.235,0.00015800000000000002,0.123,0.742,110.968,208867.0,4,HipHop
Courtney Marie Andrews,It Must Be Someone Else‚Äôs Fault,45.0,0.563,0.535,-7.9220000000000015,1,0.0296,0.509,2.35e-06,0.0838,0.391,94.574,198173.0,4,Alt
Lynch Mob,Wicked Sensation,46.0,0.5589999999999999,0.875,-7.575,0,0.0339,0.000157,5.21e-05,0.0609,0.425,98.159,281840.0,4,Metal
Eden Ben Zaken,◊™◊ê◊û◊ô◊ü ◊ú◊ô,29.0,0.4920000000000001,0.727,-4.7360000000000015,0,0.0344,0.28600000000000003,,0.166,0.371,145.97799999999995,267747.0,4,Pop
Joey Gilmore,Blues All Over You,11.0,0.723,0.595,-7.407,0,0.03,0.161,0.000273,0.181,0.892,122.477,221587.0,4,Blues
Mohammed Rafi,Khush Rahe Tu Sada,12.0,0.426,0.426,-10.955,0,0.0545,0.455,,0.256,0.506,115.618,3.680216667,4,Bollywood
Tropidelic,Sleepers (with RDGLDGRN),39.0,0.61,0.6829999999999999,-6.167999999999998,1,0.0998,0.238,,0.151,0.379,140.055,223027.0,4,Rock
Gorillaz,She's My Collar (feat. Kali Uchis),70.0,0.726,0.815,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560.0,4,Pop
Fox Stevenson,Dreamland,56.0,0.413,0.879,-4.934,1,0.0747,0.000132,,0.384,0.59,167.94,241159.0,4,Rock
New Found Glory,My Friends Over You,66.0,0.404,0.98,-4.038,1,0.107,0.000193,,0.0742,0.433,177.793,220200.0,4,Rock
Favourite People,Shell Island,41.0,0.522,0.8170000000000001,-9.069,1,0.0668,0.118,0.888,0.135,0.6779999999999999,170.97,203680.0,4,Indie
Wiley,Step 2001 - Instrumental,12.0,0.903,0.8690000000000001,-10.167,0,0.125,0.0978,0.000749,0.258,0.8959999999999999,139.982,205714.0,4,HipHop
La Rata Bluesera,Blues de la Transici√≥n,24.0,0.412,0.379,-12.424,0,0.0603,0.327,0.000336,0.6920000000000001,0.248,102.96,212815.0,4,Blues
The National Parks,Wind & Anchor,50.0,0.44,0.324,-9.468,1,0.0307,0.777,1.41e-06,0.0621,0.328,79.382,3.14155,4,AcousticFolk
Suffer Like G Did,Beow,29.0,0.442,0.61,-9.986,0,0.0581,0.0392,0.88,0.173,0.413,140.43,208893.0,4,Rock
Major Murphy,Attention,43.0,0.5329999999999999,0.8759999999999999,-5.452000000000001,1,0.0311,0.000754,0.17800000000000002,0.0823,0.606,101.011,177326.0,4,Indie
The War and Treaty,Set My Soul on Fire,44.0,0.507,0.328,-10.767,0,0.0382,0.484,,0.128,0.299,122.416,299680.0,4,Blues
John Mayer,Daughters,67.0,0.674,0.413,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,3.96511667,3,AcousticFolk
Nascent,Bottom Dollar,26.0,0.654,0.78,-4.612,1,0.0676,0.0239,0.0523,0.239,0.626,148.149,184288.0,4,Pop
Marmozets,Captivate You,39.0,0.401,0.904,-5.2970000000000015,0,0.098,0.000385,1.63e-06,0.0643,0.251,153.422,240667.0,4,Alt
Petter Bergander Trio,One Night At Fasching,52.0,0.514,0.18600000000000005,-18.769,1,0.0342,0.885,0.765,0.099,0.414,114.744,4.304216667,3,Instrumental
Metallica,The Day That Never Comes,63.0,0.334,0.982,-2.293,0,0.0619,9.11e-05,0.149,0.106,0.501,126.883,476267.0,4,Metal
Î∞ïÌòúÏßÑ Park Hye Jin,CLOUDS,51.0,0.81,0.425,-14.68,0,0.0686,0.638,0.802,0.104,0.542,104.953,196008.0,4,Alt
All That Remains,Madness,44.0,0.465,0.8740000000000001,-5.058,0,0.0523,5.83e-05,,0.16,0.379,85.947,204427.0,4,Rock
POLICE CAR COLLECTIVE,ALLTHETIME,41.0,0.2,0.63,-5.6789999999999985,1,0.0291,0.000713,0.0879,0.13699999999999998,0.145,42.956,425681.0,4,Indie
Gary Clark Jr.,Come Together,63.0,0.447,0.7879999999999999,-4.994,0,0.0464,0.00257,1.6800000000000002e-05,0.0744,0.505,80.04,193714.0,4,Rock
Krokus,Screaming in the Night,53.0,0.475,0.5760000000000001,-13.059,1,0.0312,0.0218,0.0221,0.391,0.524,96.378,397773.0,4,Rock
Slaves,One More Day Won‚Äôt Hurt,44.0,0.633,0.878,-5.985,1,0.11,0.00287,0.00256,0.0631,0.7240000000000001,140.976,167000.0,4,Rock
Damien Burbank,Sarah Tonin,31.0,0.363,0.191,-19.055,0,0.0367,0.7440000000000001,,0.114,0.292,87.64,154511.0,4,Indie
Mc Rebecca,T√¥ Preocupada (Calma Amiga) (feat. Anitta),72.0,0.895,0.6709999999999999,-3.1260000000000003,1,0.13699999999999998,0.243,3.57e-06,0.0768,0.905,84.956,120000.0,4,Pop
The Surfaris,Wipe Out,45.0,0.461,0.955,-6.684,1,0.0489,0.111,0.532,0.952,0.725,160.07299999999995,166092.0,4,Indie
Lata Mangeshkar,Mere Khwabon Mein,51.0,0.621,0.512,-11.074000000000002,0,0.0547,0.634,,0.0803,0.926,114.802,4.274,4,Bollywood
Whitesnake,Still Of The Night,3.0,0.35700000000000004,0.853,-7.529,0,0.0492,0.00235,0.0013,0.158,0.294,100.157,397768.0,4,Metal
The Peterson Brothers,Lose a Good Thing,35.0,0.6409999999999999,0.6459999999999999,-5.987,1,0.0231,0.0166,0.662,0.127,0.313,94.007,329511.0,4,Blues
Fleetwood Mac,Go Your Own Way - 2004 Remaster,76.0,0.583,0.947,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.8029999999999999,135.44799999999998,223613.0,4,Rock
Powderfinger,Waiting For The Sun,46.0,0.201,0.961,-5.234,1,0.0822,0.000525,0.294,0.329,0.154,109.135,234400.0,4,Rock
Trivium,In Waves,60.0,0.477,0.94,-3.435,1,0.103,0.000211,0.0518,0.34600000000000003,0.338,76.517,302467.0,4,Metal
Bebe Rexha,Sacrifice,80.0,0.659,0.877,-5.089,0,0.0288,0.0878,,0.094,0.471,119.992,160871.0,4,Pop
Ed Sheeran,Shape of You,86.0,0.825,0.652,-3.1830000000000003,0,0.0802,0.581,,0.0931,0.931,95.977,233713.0,4,Pop
Grizzly Bear,Two Weeks,69.0,0.537,0.7120000000000001,-5.597,1,0.0286,0.289,0.005679999999999999,0.08,0.7040000000000001,159.871,243160.0,4,Indie
Marcia Ball,The Party's Still Going On,21.0,0.5920000000000001,0.94,-4.265,1,0.0454,0.225,,0.276,0.967,159.713,205280.0,4,Blues
Fenyan,Break Your Rules,29.0,0.6970000000000001,0.867,-8.685,0,0.0425,0.007390000000000002,0.381,0.396,0.478,121.996,259408.0,4,Alt
Jerry Reed,Amos Moses,45.0,0.75,0.711,-10.633,1,0.0641,0.526,0.000653,0.0282,0.961,105.636,2.329333333,4,Country
The Police,Every Breath You Take - Remastered 2003,,0.82,0.452,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0714,0.737,117.401,253920.0,4,Rock
MOD SUN,Amnesia,58.0,0.457,0.804,-4.756,0,0.0362,0.000206,,0.197,0.523,155.02200000000005,171033.0,4,Pop
The Killers,The World We Live In,51.0,0.597,0.852,-6.89,1,0.0248,0.0265,0.00425,0.266,0.5589999999999999,105.996,278493.0,4,Rock
Bombay Bicycle Club,Shuffle,61.0,0.627,0.959,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,235293.0,4,Indie
